5.01	-18.2238	13.55
5.02	-18.3231	13.6001
5.03	-18.4228	13.6504
5.04	-18.5229	13.7007
5.05	-18.6233	13.7512
5.06	-18.7241	13.8017
5.07	-18.8253	13.8524
5.08	-18.9269	13.9031
5.09	-19.0289	13.954
5.1	-19.1312	14.0049
5.11	-19.234	14.056
5.12	-19.3371	14.1071
5.13	-19.4406	14.1584
5.14	-19.5445	14.2097
5.15	-19.6487	14.2612
5.16	-19.7534	14.3127
5.17	-19.8584	14.3644
5.18	-19.9638	14.4161
5.19	-20.0697	14.468
5.2	-20.1759	14.5199
5.21	-20.2825	14.572
5.22	-20.3894	14.6241
5.23	-20.4968	14.6764
5.24	-20.6046	14.7287
5.25	-20.7127	14.7812
5.26	-20.8213	14.8337
5.27	-20.9303	14.8864
5.28	-21.0396	14.9391
5.29	-21.1493	14.992
5.3	-21.2595	15.0449
5.31	-21.37	15.098
5.32	-21.481	15.1511
5.33	-21.5923	15.2044
5.34	-21.704	15.2577
5.35	-21.8162	15.3112
5.36	-21.9287	15.3647
5.37	-22.0416	15.4184
5.38	-22.155	15.4721
5.39	-22.2687	15.526
5.4	-22.3829	15.5799
5.41	-22.4974	15.634
5.42	-22.6124	15.6881
5.43	-22.7277	15.7424
5.44	-22.8435	15.7967
5.45	-22.9597	15.8512
5.46	-23.0763	15.9057
5.47	-23.1933	15.9604
5.48	-23.3107	16.0151
5.49	-23.4285	16.07
5.5	-23.5467	16.1249
5.51	-23.6654	16.18
5.52	-23.7844	16.2351
5.53	-23.9039	16.2904
5.54	-24.0238	16.3457
5.55	-24.1441	16.4012
5.56	-24.2648	16.4567
5.57	-24.3859	16.5124
5.58	-24.5075	16.5681
5.59	-24.6295	16.624
5.6	-24.7519	16.6799
5.61	-24.8747	16.736
5.62	-24.9979	16.7921
5.63	-25.1215	16.8484
5.64	-25.2456	16.9047
5.65	-25.3701	16.9612
5.66	-25.495	17.0177
5.67	-25.6204	17.0744
5.68	-25.7462	17.1311
5.69	-25.8724	17.188
5.7	-25.999	17.2449
5.71	-26.126	17.302
5.72	-26.2535	17.3591
5.73	-26.3814	17.4164
5.74	-26.5098	17.4737
5.75	-26.6385	17.5312
5.76	-26.7677	17.5887
5.77	-26.8974	17.6464
5.78	-27.0274	17.7041
5.79	-27.1579	17.762
5.8	-27.2888	17.8199
5.81	-27.4202	17.878
5.82	-27.552	17.9361
5.83	-27.6843	17.9944
5.84	-27.8169	18.0527
5.85	-27.95	18.1112
5.86	-28.0836	18.1697
5.87	-28.2176	18.2284
5.88	-28.352	18.2871
5.89	-28.4869	18.346
5.9	-28.6222	18.4049
5.91	-28.758	18.464
5.92	-28.8942	18.5231
5.93	-29.0308	18.5824
5.94	-29.1679	18.6417
5.95	-29.3055	18.7012
5.96	-29.4434	18.7607
5.97	-29.5819	18.8204
5.98	-29.7207	18.8801
5.99	-29.8601	18.94
6	-29.9998	18.9999
6.01	-30.1401	19.06
6.02	-30.2807	19.1201
6.03	-30.4219	19.1804
6.04	-30.5634	19.2407
6.05	-30.7055	19.3012
6.06	-30.848	19.3617
6.07	-30.9909	19.4224
6.08	-31.1343	19.4831
6.09	-31.2782	19.544
6.1	-31.4225	19.6049
6.11	-31.5672	19.666
6.12	-31.7125	19.7271
6.13	-31.8581	19.7884
6.14	-32.0043	19.8497
6.15	-32.1509	19.9112
6.16	-32.2979	19.9727
6.17	-32.4455	20.0344
6.18	-32.5935	20.0961
6.19	-32.7419	20.158
6.2	-32.8908	20.2199
6.21	-33.0402	20.282
6.22	-33.1901	20.3441
6.23	-33.3404	20.4064
6.24	-33.4912	20.4687
6.25	-33.6424	20.5312
6.26	-33.7941	20.5937
6.27	-33.9463	20.6564
6.28	-34.099	20.7191
6.29	-34.2521	20.782
6.3	-34.4057	20.8449
6.31	-34.5598	20.908
6.32	-34.7143	20.9711
6.33	-34.8694	21.0344
6.34	-35.0248	21.0977
6.35	-35.1808	21.1612
6.36	-35.3373	21.2247
6.37	-35.4942	21.2884
6.38	-35.6516	21.3521
6.39	-35.8095	21.416
6.4	-35.9678	21.4799
6.41	-36.1267	21.544
6.42	-36.286	21.6081
6.43	-36.4458	21.6724
6.44	-36.6061	21.7367
6.45	-36.7668	21.8012
6.46	-36.9281	21.8657
6.47	-37.0898	21.9304
6.48	-37.2521	21.9951
6.49	-37.4148	22.06
6.5	-37.578	22.1249
6.51	-37.7416	22.19
6.52	-37.9058	22.2551
6.53	-38.0705	22.3204
6.54	-38.2356	22.3857
6.55	-38.4013	22.4512
6.56	-38.5674	22.5167
6.57	-38.734	22.5824
6.58	-38.9011	22.6481
6.59	-39.0687	22.714
6.6	-39.2368	22.7799
6.61	-39.4054	22.846
6.62	-39.5745	22.9121
6.63	-39.7441	22.9784
6.64	-39.9142	23.0447
6.65	-40.0848	23.1112
6.66	-40.2559	23.1777
6.67	-40.4274	23.2444
6.68	-40.5995	23.3111
6.69	-40.7721	23.378
6.7	-40.9452	23.4449
6.71	-41.1188	23.512
6.72	-41.2929	23.5791
6.73	-41.4675	23.6464
6.74	-41.6426	23.7137
6.75	-41.8182	23.7812
6.76	-41.9943	23.8487
6.77	-42.1709	23.9164
6.78	-42.348	23.9841
6.79	-42.5257	24.052
6.8	-42.7038	24.1199
6.81	-42.8825	24.188
6.82	-43.0616	24.2561
6.83	-43.2413	24.3244
6.84	-43.4215	24.3927
6.85	-43.6022	24.4612
6.86	-43.7834	24.5297
6.87	-43.9652	24.5984
6.88	-44.1474	24.6671
6.89	-44.3302	24.736
6.9	-44.5134	24.8049
6.91	-44.6972	24.874
6.92	-44.8816	24.9431
6.93	-45.0664	25.0124
6.94	-45.2517	25.0817
6.95	-45.4376	25.1512
6.96	-45.624	25.2207
6.97	-45.8109	25.2904
6.98	-45.9984	25.3601
6.99	-46.1863	25.43
7	-46.3748	25.4999
7.01	-46.5638	25.57
7.02	-46.7534	25.6401
7.03	-46.9434	25.7104
7.04	-47.134	25.7807
7.05	-47.3251	25.8512
7.06	-47.5168	25.9217
7.07	-47.709	25.9924
7.08	-47.9017	26.0631
7.09	-48.0949	26.134
7.1	-48.2887	26.2049
7.11	-48.483	26.276
7.12	-48.6778	26.3471
7.13	-48.8732	26.4184
7.14	-49.0691	26.4897
7.15	-49.2655	26.5612
7.16	-49.4625	26.6327
7.17	-49.66	26.7044
7.18	-49.8581	26.7761
7.19	-50.0567	26.848
7.2	-50.2558	26.9199
7.21	-50.4555	26.992
7.22	-50.6557	27.0641
7.23	-50.8564	27.1364
7.24	-51.0577	27.2087
7.25	-51.2596	27.2812
7.26	-51.462	27.3537
7.27	-51.6649	27.4264
7.28	-51.8684	27.4991
7.29	-52.0724	27.572
7.3	-52.2769	27.6449
7.31	-52.482	27.718
7.32	-52.6877	27.7911
7.33	-52.8939	27.8644
7.34	-53.1007	27.9377
7.35	-53.308	28.0112
7.36	-53.5158	28.0847
7.37	-53.7243	28.1584
7.38	-53.9332	28.2321
7.39	-54.1427	28.306
7.4	-54.3528	28.3799
7.41	-54.5634	28.454
7.42	-54.7746	28.5281
7.43	-54.9864	28.6024
7.44	-55.1987	28.6767
7.45	-55.4115	28.7512
7.46	-55.6249	28.8257
7.47	-55.8389	28.9004
